gene	group	gene_id	gene_description	tf_family
Cvig_LOC111131271	6	111131271	protein giant-like%2C transcript variant X1 && - && PF07716:Basic region leucine zipper	bZIP_2
Cvig_LOC111124346	6	111124346	multidrug resistance-associated protein 5-like && sp|Q9R1X5|MRP5_MOUSE Multidrug resistance-associated protein 5 OS=Mus musculus OX=10090 GN=Abcc5 PE=1 SV=2 && PF00005:ABC transporter|PF00664:ABC transporter transmembrane region	ABC_tran
Cvig_LOC111120750	6	111120750	uncharacterized LOC111120750 && - && -	""
Cvig_LOC111127722	6	111127722	uncharacterized LOC111127722 && - && -	""
Cvig_LOC111129540	6	111129540	patched domain-containing protein 3-like && sp|Q0EEE2|PTHD3_MOUSE Patched domain-containing protein 3 OS=Mus musculus OX=10090 GN=Ptchd3 PE=1 SV=1 && PF02460:Patched family	""
Cvig_LOC111103740	6	111103740	zinc transporter 2-like%2C transcript variant X1 && sp|Q2HJ10|ZNT2_MOUSE Zinc transporter 2 OS=Mus musculus OX=10090 GN=Slc30a2 PE=1 SV=1 && PF01545:Cation efflux family	""
Cvig_LOC111107660	6	111107660	uncharacterized LOC111107660 && - && -	""
Cvig_LOC111103812	6	111103812	importin subunit alpha-7-like%2C transcript variant X1 && sp|O15131|IMA6_HUMAN Importin subunit alpha-6 OS=Homo sapiens OX=9606 GN=KPNA5 PE=1 SV=2 && -	""
Cvig_novel.1716	6	novel.1716	""	""
Cvig_LOC111108432	6	111108432	chitobiase-like && sp|Q54468|CHB_SERMA Chitobiase OS=Serratia marcescens OX=615 GN=chb PE=1 SV=1 && PF03173:Putative carbohydrate binding domain|PF02838:Glycosyl hydrolase family 20, domain 2|PF00728:Glycosyl hydrolase family 20, catalytic domain|PF03174:Chitobiase/beta-hexosaminidase C-terminal domain	Glyco_hydro_20
Cvig_LOC111130294	6	111130294	spastin-like%2C transcript variant X1 && sp|Q6AZT2|SPAST_XENLA Spastin OS=Xenopus laevis OX=8355 GN=spast PE=2 SV=1 && PF17862:AAA+ lid domain|PF00004:ATPase family associated with various cellular activities (AAA)|PF09336:Vps4 C terminal oligomerisation domain	AAA
Cvig_LOC111124757	6	111124757	uncharacterized LOC111124757 && sp|Q9WYX8|Y508_THEMA Uncharacterized protein TM_0508 OS=Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274 GN=TM_0508 PE=3 SV=1 && PF01661:Macro domain|PF00644:Poly(ADP-ribose) polymerase catalytic domain	A1pp
Cvig_LOC111108607	6	111108607	ER degradation-enhancing alpha-mannosidase-like protein 1 && sp|Q925U4|EDEM1_MOUSE ER degradation-enhancing alpha-mannosidase-like protein 1 OS=Mus musculus OX=10090 GN=Edem1 PE=1 SV=1 && PF01532:Glycosyl hydrolase family 47	""
Cvig_LOC111123601	6	111123601	probable serine/threonine-protein kinase DDB_G0267686%2C transcript variant X1 && sp|Q9Z2F6|BCL3_MOUSE B-cell lymphoma 3 protein homolog OS=Mus musculus OX=10090 GN=Bcl3 PE=1 SV=2 && PF12796:Ankyrin repeats (3 copies)	""
Cvig_LOC111134050	6	111134050	probable G-protein coupled receptor CG31760 && sp|Q9VKA4|Y1760_DROME Probable G-protein coupled receptor CG31760 OS=Drosophila melanogaster OX=7227 GN=CG31760 PE=1 SV=3 && PF00003:7 transmembrane sweet-taste receptor of 3 GCPR	7tm_3
Cvig_LOC111138382	6	111138382	- && sp|Q8CIG3|KDM1B_MOUSE Lysine-specific histone demethylase 1B OS=Mus musculus OX=10090 GN=Kdm1b PE=1 SV=1 && PF04433:SWIRM domain|PF07496:CW-type Zinc Finger|PF01593:Flavin containing amine oxidoreductase	Amino_oxidase
Cvig_novel.800	6	novel.800	""	""
Cvig_LOC111100931	6	111100931	tripartite motif-containing protein 45-like && sp|Q5T6F2|UBAP2_HUMAN Ubiquitin-associated protein 2 OS=Homo sapiens OX=9606 GN=UBAP2 PE=1 SV=1 && PF00643:B-box zinc finger	zf-B_box
Cvig_LOC111123649	6	111123649	uncharacterized LOC111123649 && - && -	""
Cvig_LOC111121198	6	111121198	uncharacterized LOC111121198 && - && PF13637:Ankyrin repeats (many copies)	""
Cvig_LOC111134418	6	111134418	fatty-acid amide hydrolase 2-like%2C transcript variant X2 && sp|Q6GMR7|FAAH2_HUMAN Fatty-acid amide hydrolase 2 OS=Homo sapiens OX=9606 GN=FAAH2 PE=1 SV=1 && PF01425:Amidase	Amidase
Cvig_LOC111099207	6	111099207	organic cation transporter protein-like && sp|Q9VCA2|ORCT_DROME Organic cation transporter protein OS=Drosophila melanogaster OX=7227 GN=Orct PE=1 SV=1 && PF00083:Sugar (and other) transporter	Sugar_tr
Cvig_LOC111101359	6	111101359	platelet-activating factor acetylhydrolase-like && sp|Q13093|PAFA_HUMAN Platelet-activating factor acetylhydrolase OS=Homo sapiens OX=9606 GN=PLA2G7 PE=1 SV=1 && PF03403:Platelet-activating factor acetylhydrolase, isoform II	PAF-AH_p_II
Cvig_LOC111113222	6	111113222	uncharacterized LOC111113222 && - && -	""
Cvig_LOC111117075	6	111117075	uncharacterized LOC111117075 && - && -	""
Cvig_LOC111115236	6	111115236	uncharacterized LOC111115236 && - && -	""
Cvig_LOC111119590	6	111119590	syntaxin-like && - && PF00804:Syntaxin|PF05739:SNARE domain	SNARE
Cvig_LOC111102409	6	111102409	BUB3-interacting and GLEBS motif-containing protein ZNF207-like && sp|Q9Y385|UB2J1_HUMAN Ubiquitin-conjugating enzyme E2 J1 OS=Homo sapiens OX=9606 GN=UBE2J1 PE=1 SV=2 && PF00179:Ubiquitin-conjugating enzyme	UQ_con
Cvig_LOC111103923	6	111103923	uncharacterized LOC111103923 && - && -	""
Cvig_LOC111128504	6	111128504	uncharacterized LOC111128504%2C transcript variant X1 && - && PF10181:GPI-GlcNAc transferase complex, PIG-H component	""
Cvig_LOC111106817	6	111106817	sushi%2C von Willebrand factor type A%2C EGF and pentraxin domain-containing protein 1-like && - && PF00008:EGF-like domain	EGF
Cvig_LOC111127161	6	111127161	low-density lipoprotein receptor-related protein 6-like && sp|P98157|LRP1_CHICK Low-density lipoprotein receptor-related protein 1 OS=Gallus gallus OX=9031 GN=LRP1 PE=2 SV=1 && PF14670:Coagulation Factor Xa inhibitory site	""
Cvig_LOC111129839	6	111129839	digestive organ expansion factor homolog && sp|Q642T7|UTP25_XENTR U3 small nucleolar RNA-associated protein 25 homolog OS=Xenopus tropicalis OX=8364 GN=utp25 PE=2 SV=1 && PF06862:Utp25, U3 small nucleolar RNA-associated SSU processome protein 25	""
Cvig_LOC111111168	6	111111168	uncharacterized LOC111111168%2C transcript variant X1 && - && -	""
Cvig_LOC111100822	6	111100822	- && sp|Q9TTS3|ACACA_BOVIN Acetyl-CoA carboxylase 1 OS=Bos taurus OX=9913 GN=ACACA PE=2 SV=1 && PF02785:Biotin carboxylase C-terminal domain	Biotin_carb_C
Cvig_LOC111100713	6	111100713	- && sp|Q13085|ACACA_HUMAN Acetyl-CoA carboxylase 1 OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=2 && PF02786:Carbamoyl-phosphate synthase L chain, ATP binding domain|PF02785:Biotin carboxylase C-terminal domain	CPSase_L_D2
Cvig_LOC111125732	6	111125732	atrial natriuretic peptide receptor 1-like && sp|P16066|ANPRA_HUMAN Atrial natriuretic peptide receptor 1 OS=Homo sapiens OX=9606 GN=NPR1 PE=1 SV=1 && PF07714:Protein tyrosine kinase|PF01094:Receptor family ligand binding region|PF00211:Adenylate and Guanylate cyclase catalytic domain	Guanylate_cyc
Cvig_LOC111108169	6	111108169	uncharacterized LOC111108169%2C transcript variant X1 && sp|Q99102|MUC4_HUMAN Mucin-4 OS=Homo sapiens OX=9606 GN=MUC4 PE=1 SV=4 && PF07645:Calcium-binding EGF domain|PF12662:Complement Clr-like EGF-like|PF00090:Thrombospondin type 1 domain|PF12947:EGF domain	TSP_1
Cvig_LOC111127218	6	111127218	uncharacterized LOC111127218 && sp|Q6R2W3|SCND3_HUMAN SCAN domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ZBED9 PE=1 SV=1 && PF14291:Domain of unknown function (DUF4371)	""
Cvig_novel.1528	6	novel.1528	- && P20825.1 RecName: Full=Retrovirus-related Pol polyprotein from transposon 297; Includes: RecName: Full=Protease; Includes: RecName: Full=Reverse transcriptase; Includes: RecName: Full=Endonuclease && PF00665:Integrase core domain	rve
Cvig_LOC111134048	6	111134048	uncharacterized LOC111134048%2C transcript variant X2 && - && PF00170:bZIP transcription factor	bZIP_1
Cvig_LOC111104245	6	111104245	polycomb protein SCMH1-like%2C transcript variant X2 && sp|Q96GD3|SCMH1_HUMAN Polycomb protein SCMH1 OS=Homo sapiens OX=9606 GN=SCMH1 PE=1 SV=1 && PF12140:SLED domain|PF02820:mbt repeat|PF00536:SAM domain (Sterile alpha motif)	MBT
Cvig_LOC111112846	6	111112846	semaphorin-2A-like%2C transcript variant X1 && sp|Q9XZC8|SEM2A_SCHGR Semaphorin-2A OS=Schistocerca gregaria OX=7010 GN=SEMA-2A PE=2 SV=1 && PF01403:Sema domain	Sema
Cvig_LOC111130391	6	111130391	circularly permutated Ras protein 1-like && sp|Q75J93|CPAS1_DICDI Circularly permutated Ras protein 1 OS=Dictyostelium discoideum OX=44689 GN=cpras1 PE=3 SV=1 && PF04810:Sec23/Sec24 zinc finger|PF00071:Ras family|PF04811:Sec23/Sec24 trunk domain	Ras
Cvig_LOC111104603	6	111104603	ubiquitin carboxyl-terminal hydrolase 16-like%2C transcript variant X1 && sp|Q8K387|UBP45_MOUSE Ubiquitin carboxyl-terminal hydrolase 45 OS=Mus musculus OX=10090 GN=Usp45 PE=1 SV=1 && PF02148:Zn-finger in ubiquitin-hydrolases and other protein|PF00443:Ubiquitin carboxyl-terminal hydrolase	UCH
Cvig_LOC111131148	6	111131148	importin-7-like%2C transcript variant X1 && sp|Q9EPL8|IPO7_MOUSE Importin-7 OS=Mus musculus OX=10090 GN=Ipo7 PE=1 SV=2 && PF03810:Importin-beta N-terminal domain	""
Cvig_LOC111112964	6	111112964	sugar transporter SWEET1-like%2C transcript variant X1 && sp|Q7JVE7|SWET1_DROME Sugar transporter SWEET1 OS=Drosophila melanogaster OX=7227 GN=slv PE=2 SV=1 && PF03083:Sugar efflux transporter for intercellular exchange	""
Cvig_LOC111135283	6	111135283	tRNA (cytosine(34)-C(5))-methyltransferase-like && sp|Q08J23|NSUN2_HUMAN RNA cytosine C(5)-methyltransferase NSUN2 OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2 && PF01189:16S rRNA methyltransferase RsmB/F	""
Cvig_LOC111133022	6	111133022	eukaryotic translation initiation factor 4 gamma 1-like && sp|O43432|IF4G3_HUMAN Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=2 && PF02854:MIF4G domain|PF02020:eIF4-gamma/eIF5/eIF2-epsilon|PF02847:MA3 domain	""
Cvig_LOC111121279	6	111121279	E3 ubiquitin-protein ligase Topors-like && sp|Q80Z37|TOPRS_MOUSE E3 ubiquitin-protein ligase Topors OS=Mus musculus OX=10090 GN=Topors PE=1 SV=1 && PF13923:Zinc finger, C3HC4 type (RING finger)	""
Cvig_LOC111127139	6	111127139	stimulated by retinoic acid gene 6 protein-like%2C transcript variant X2 && - && PF14752:Retinol binding protein receptor	""
Cvig_LOC111119853	6	111119853	N-acetyllactosaminide beta-1%2C6-N-acetylglucosaminyl-transferase-like%2C transcript variant X3 && sp|Q8N0V5|GNT2A_HUMAN N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase OS=Homo sapiens OX=9606 GN=GCNT2 PE=1 SV=1 && PF02485:Core-2/I-Branching enzyme	""
Cvig_LOC111104496	6	111104496	uncharacterized LOC111104496 && - && PF12017:Transposase protein	""
Cvig_novel.915	6	novel.915	""	""
Cvig_LOC111109854	6	111109854	ATP-binding cassette sub-family F member 1-like && sp|Q6MG08|ABCF1_RAT ATP-binding cassette sub-family F member 1 OS=Rattus norvegicus OX=10116 GN=Abcf1 PE=1 SV=1 && PF12848:ABC transporter|PF00005:ABC transporter	ABC_tran
Cvig_LOC111112916	6	111112916	uncharacterized LOC111112916%2C transcript variant X1 && - && -	""
Cvig_LOC111100275	6	111100275	AFG1-like ATPase && sp|Q8WV93|AFG1L_HUMAN AFG1-like ATPase OS=Homo sapiens OX=9606 GN=AFG1L PE=1 SV=2 && PF03969:AFG1-like ATPase	AFG1_ATPase
Cvig_LOC111133973	6	111133973	sodium/hydrogen exchanger 3-like && sp|P26432|SL9A3_RABIT Sodium/hydrogen exchanger 3 OS=Oryctolagus cuniculus OX=9986 GN=SLC9A3 PE=1 SV=1 && PF00999:Sodium/hydrogen exchanger family	Na_H_Exchanger
Cvig_LOC111123313	6	111123313	cholesterol 7-desaturase-like && sp|F7J184|NVD_XENLA Cholesterol 7-desaturase nvd OS=Xenopus laevis OX=8355 GN=nvd PE=1 SV=1 && PF00355:Rieske [2Fe-2S] domain	""
Cvig_LOC111124917	6	111124917	oxysterol-binding protein-related protein 6-like%2C transcript variant X3 && sp|Q9BZF3|OSBL6_HUMAN Oxysterol-binding protein-related protein 6 OS=Homo sapiens OX=9606 GN=OSBPL6 PE=1 SV=1 && PF15409:Pleckstrin homology domain|PF01237:Oxysterol-binding protein	""
Cvig_LOC111099410	6	111099410	signal peptide%2C CUB and EGF-like domain-containing protein 1 && sp|Q5G872|SCUB2_DANRE Signal peptide, CUB and EGF-like domain-containing protein 2 OS=Danio rerio OX=7955 GN=scube2 PE=2 SV=1 && PF14670:Coagulation Factor Xa inhibitory site|PF07699:Putative ephrin-receptor like|PF07645:Calcium-binding EGF domain|PF12947:EGF domain|PF00431:CUB domain	CUB
Cvig_LOC111130022	6	111130022	aftiphilin-like%2C transcript variant X1 && sp|Q80WT5|AFTIN_MOUSE Aftiphilin OS=Mus musculus OX=10090 GN=Aftph PE=1 SV=2 && PF15045:Clathrin-binding box of Aftiphilin, vesicle trafficking	""
Cvig_LOC111125193	6	111125193	piggyBac transposable element-derived protein 4-like && sp|Q96DM1|PGBD4_HUMAN PiggyBac transposable element-derived protein 4 OS=Homo sapiens OX=9606 GN=PGBD4 PE=2 SV=3 && PF13843:Transposase IS4	""
Cvig_LOC111118139	6	111118139	diphosphoinositol polyphosphate phosphohydrolase 1-like && sp|A2VE79|NUDT3_BOVIN Diphosphoinositol polyphosphate phosphohydrolase 1 OS=Bos taurus OX=9913 GN=NUDT3 PE=2 SV=1 && PF00293:NUDIX domain	NUDIX
Cvig_LOC111128983	6	111128983	macrophage mannose receptor 1-like%2C transcript variant X1 && sp|Q60767|LY75_MOUSE Lymphocyte antigen 75 OS=Mus musculus OX=10090 GN=Ly75 PE=1 SV=2 && PF00059:Lectin C-type domain	Lectin_C
Cvig_LOC111099598	6	111099598	nucleoporin Nup43-like && sp|P59235|NUP43_MOUSE Nucleoporin Nup43 OS=Mus musculus OX=10090 GN=Nup43 PE=1 SV=2 && -	""
Cvig_LOC111122811	6	111122811	pleckstrin homology-like domain family B member 2%2C transcript variant X1 && sp|Q6PDH0|PHLB1_MOUSE Pleckstrin homology-like domain family B member 1 OS=Mus musculus OX=10090 GN=Phldb1 PE=1 SV=1 && PF00169:PH domain	PH
Cvig_LOC111126322	6	111126322	nuclear factor NF-kappa-B p100 subunit-like%2C transcript variant X1 && - && PF12796:Ankyrin repeats (3 copies)	""
Cvig_LOC111113270	6	111113270	ADP-ribosylation factor-like protein 5B && sp|Q96KC2|ARL5B_HUMAN ADP-ribosylation factor-like protein 5B OS=Homo sapiens OX=9606 GN=ARL5B PE=1 SV=1 && PF00025:ADP-ribosylation factor family	Arf
Cvig_LOC111119469	6	111119469	uncharacterized LOC111119469%2C transcript variant X1 && - && -	""
Cvig_LOC111119216	6	111119216	DCN1-like protein 3 && sp|Q8K0V2|DCNL3_MOUSE DCN1-like protein 3 OS=Mus musculus OX=10090 GN=Dcun1d3 PE=2 SV=1 && PF03556:Cullin binding	""
Cvig_LOC111120502	6	111120502	uridine-cytidine kinase-like 1%2C transcript variant X1 && sp|Q9NWZ5|UCKL1_HUMAN Uridine-cytidine kinase-like 1 OS=Homo sapiens OX=9606 GN=UCKL1 PE=1 SV=2 && PF14681:Uracil phosphoribosyltransferase|PF00485:Phosphoribulokinase / Uridine kinase family	""
Cvig_LOC111110631	6	111110631	ATP-binding cassette sub-family F member 1-like && sp|Q6MG08|ABCF1_RAT ATP-binding cassette sub-family F member 1 OS=Rattus norvegicus OX=10116 GN=Abcf1 PE=1 SV=1 && PF12848:ABC transporter|PF00005:ABC transporter	ABC_tran
Cvig_LOC111099659	6	111099659	zinc finger protein 177-like%2C transcript variant X1 && sp|Q6DFF6|KLH20_XENLA Kelch-like protein 20 OS=Xenopus laevis OX=8355 GN=klhl20 PE=2 SV=1 && PF00651:BTB/POZ domain	BTB
Cvig_LOC111130626	6	111130626	fermitin family homolog 2-like && sp|Q96AC1|FERM2_HUMAN Fermitin family homolog 2 OS=Homo sapiens OX=9606 GN=FERMT2 PE=1 SV=1 && PF18124:Kindlin-2 N-terminal domain|PF00373:FERM central domain|PF00169:PH domain	Band_41
Cvig_LOC111124361	6	111124361	leucine-rich repeat protein SHOC-2-like && sp|A7SFP1|SHOC2_NEMVE Leucine-rich repeat protein soc-2 homolog OS=Nematostella vectensis OX=45351 GN=v1g189306 PE=3 SV=1 && PF13855:Leucine rich repeat	""
Cvig_LOC111103274	6	111103274	uncharacterized LOC111103274%2C transcript variant X1 && - && -	""
Cvig_LOC111109483	6	111109483	zinc finger BED domain-containing protein 1-like%2C transcript variant X1 && - && PF05699:hAT family C-terminal dimerisation region|PF02892:BED zinc finger	hATC
Cvig_LOC111133608	6	111133608	- && sp|Q13183|S13A2_HUMAN Solute carrier family 13 member 2 OS=Homo sapiens OX=9606 GN=SLC13A2 PE=1 SV=1 && PF00939:Sodium:sulfate symporter transmembrane region	Na_sulph_symp
Cvig_LOC111136409	6	111136409	uncharacterized LOC111136409 && sp|A0A345BJN8|CLZ9_COCLU MFS-type transporter clz9 OS=Cochliobolus lunatus OX=5503 GN=clz9 PE=3 SV=1 && PF05225:helix-turn-helix, Psq domain|PF03184:DDE superfamily endonuclease	DDE
Cvig_LOC111120292	6	111120292	SCL-interrupting locus protein-like && sp|Q15468|STIL_HUMAN SCL-interrupting locus protein OS=Homo sapiens OX=9606 GN=STIL PE=1 SV=2 && PF15253:SCL-interrupting locus protein N-terminus	""
Cvig_LOC111106859	6	111106859	serine/threonine-protein kinase Nek4-like%2C transcript variant X1 && sp|P51957|NEK4_HUMAN Serine/threonine-protein kinase Nek4 OS=Homo sapiens OX=9606 GN=NEK4 PE=1 SV=2 && PF00069:Protein kinase domain	Pkinase
Cvig_novel.2061	6	novel.2061	""	""
Cvig_LOC111109930	6	111109930	uncharacterized LOC111109930%2C transcript variant X2 && - && -	""
Cvig_LOC111109449	6	111109449	acetoacetyl-CoA synthetase-like%2C transcript variant X1 && sp|Q5ZLG0|AACS_CHICK Acetoacetyl-CoA synthetase OS=Gallus gallus OX=9031 GN=AACS PE=2 SV=1 && PF00501:AMP-binding enzyme|PF16177:Acetyl-coenzyme A synthetase N-terminus	AMP-binding
Cvig_LOC111106286	6	111106286	annexin A7-like && - && -	""
Cvig_LOC111126800	6	111126800	protocadherin gamma-B1-like && - && -	""
Cvig_LOC111104396	6	111104396	mitochondrial glutamate carrier 1-like%2C transcript variant X1 && - && PF13359:DDE superfamily endonuclease	""
Cvig_LOC111118806	6	111118806	uncharacterized LOC111118806 && - && -	""
Cvig_LOC111116123	6	111116123	uncharacterized LOC111116123 && - && -	""
Cvig_novel.1795	6	novel.1795	""	""
Cvig_LOC111104374	6	111104374	transcription factor E2F7-like && sp|F6YVB9|E2F7_XENTR Transcription factor E2F7 OS=Xenopus tropicalis OX=8364 GN=e2f7 PE=3 SV=1 && PF02319:E2F/DP family winged-helix DNA-binding domain	E2F_TDP
Cvig_LOC111130113	6	111130113	chromosome partition protein Smc-like%2C transcript variant X1 && - && -	""
Cvig_LOC111102361	6	111102361	rho GTPase-activating protein 20-like%2C transcript variant X1 && sp|Q9P2F6|RHG20_HUMAN Rho GTPase-activating protein 20 OS=Homo sapiens OX=9606 GN=ARHGAP20 PE=1 SV=2 && -	""
Cvig_LOC111128037	6	111128037	cytochrome P450 2B11-like%2C transcript variant X1 && sp|P15123|CP2CG_RABIT Cytochrome P450 2C16 OS=Oryctolagus cuniculus OX=9986 GN=CYP2C16 PE=2 SV=1 && PF00067:Cytochrome P450	p450
Cvig_LOC111115095	6	111115095	vitamin D3 hydroxylase-associated protein-like%2C transcript variant X1 && sp|P97612|FAAH1_RAT Fatty-acid amide hydrolase 1 OS=Rattus norvegicus OX=10116 GN=Faah PE=1 SV=1 && PF01425:Amidase	Amidase
Cvig_LOC111109510	6	111109510	muscle M-line assembly protein unc-89-like%2C transcript variant X3 && sp|O01761|UNC89_CAEEL Muscle M-line assembly protein unc-89 OS=Caenorhabditis elegans OX=6239 GN=unc-89 PE=1 SV=3 && PF07679:Immunoglobulin I-set domain	I-set
Cvig_LOC111136910	6	111136910	uncharacterized LOC111136910 && - && PF13920:Zinc finger, C3HC4 type (RING finger)	""
Cvig_LOC111137867	6	111137867	uncharacterized LOC111137867 && sp|Q9LZF7|OTU10_ARATH OVARIAN TUMOR DOMAIN-containing deubiquitinating enzyme 10 OS=Arabidopsis thaliana OX=3702 GN=OTU10 PE=1 SV=1 && PF03281:Mab-21 protein|PF02338:OTU-like cysteine protease	OTU
Cvig_LOC111131690	6	111131690	ESF1 homolog%2C transcript variant X2 && sp|Q76MT4|ESF1_RAT ESF1 homolog OS=Rattus norvegicus OX=10116 GN=Esf1 PE=1 SV=1 && PF08159:NUC153 domain	""
Cvig_LOC111103903	6	111103903	uncharacterized LOC111103903 && - && PF13424:Tetratricopeptide repeat|PF00931:NB-ARC domain	NB-ARC
Cvig_novel.1272	6	novel.1272	- && P04323.1 RecName: Full=Retrovirus-related Pol polyprotein from transposon 17.6; Includes: RecName: Full=Protease; Includes: RecName: Full=Reverse transcriptase; Includes: RecName: Full=Endonuclease && -	""
Cvig_LOC111113940	6	111113940	uncharacterized LOC111113940 && sp|P04323|POL3_DROME Retrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1 && PF02023:SCAN domain|PF17921:Integrase zinc binding domain|PF00078:Reverse transcriptase (RNA-dependent DNA polymerase)|PF00665:Integrase core domain|PF17917:RNase H-like domain found in reverse transcriptase	RVT_1
Cvig_LOC111100741	6	111100741	uncharacterized LOC111100741 && sp|P04323|POL3_DROME Retrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1 && PF02023:SCAN domain|PF17921:Integrase zinc binding domain|PF17917:RNase H-like domain found in reverse transcriptase|PF00665:Integrase core domain|PF00078:Reverse transcriptase (RNA-dependent DNA polymerase)	RVT_1
